EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,LATITUDE_deg,LONGITUDE_deg,ALTITUDE_km,ION_DENSITY_m-3,ELECTRON_TEMPERATURE_K,ISS_PITCH_ANGLE_deg,SUNLIGHT_%,TIME_CODE_CORRECTION_
2020-09-09T00:00:36.891Z,-8.95800,297.916,421.646,2.59000e+11,1341.00,358.000,0.00000,0
2020-09-09T00:00:37.891Z,-8.90700,297.953,421.633,2.59000e+11,1510.00,358.000,0.00000,0
2020-09-09T00:00:38.892Z,-8.85700,297.990,421.620,2.57000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:00:39.891Z,-8.80600,298.027,421.607,2.55000e+11,1419.00,358.000,0.00000,0
2020-09-09T00:00:40.895Z,-8.75500,298.063,421.595,2.45000e+11,1414.00,358.000,0.00000,0
2020-09-09T00:00:41.896Z,-8.70400,298.100,421.582,2.47000e+11,1424.00,358.000,0.00000,0
2020-09-09T00:00:42.895Z,-8.65400,298.137,421.569,2.40000e+11,1500.00,358.000,0.00000,0
2020-09-09T00:00:43.896Z,-8.60300,298.174,421.556,2.36000e+11,1461.00,358.000,0.00000,0
2020-09-09T00:00:44.900Z,-8.55300,298.211,421.544,2.30000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:00:45.900Z,-8.50200,298.247,421.531,2.31000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:00:46.899Z,-8.45200,298.284,421.518,-1.00000e+31,1523.00,358.000,0.00000,0
2020-09-09T00:00:47.900Z,-8.40100,298.321,421.506,2.25000e+11,1345.00,358.000,0.00000,0
2020-09-09T00:00:48.904Z,-8.35000,298.358,421.493,2.19000e+11,1511.00,358.000,0.00000,0
2020-09-09T00:00:49.903Z,-8.30000,298.394,421.481,2.19000e+11,1442.00,358.000,0.00000,0
2020-09-09T00:00:50.904Z,-8.24900,298.431,421.468,2.17000e+11,1365.00,358.000,0.00000,0
2020-09-09T00:00:51.903Z,-8.19900,298.468,421.456,2.20000e+11,1451.00,358.000,0.00000,0
2020-09-09T00:00:52.903Z,-8.14800,298.505,421.443,2.20000e+11,1381.00,358.000,0.00000,0
2020-09-09T00:00:53.908Z,-8.09700,298.542,421.431,2.22000e+11,1531.00,358.000,0.00000,0
2020-09-09T00:00:54.908Z,-8.04700,298.579,421.418,2.26000e+11,1408.00,358.000,0.00000,0
2020-09-09T00:00:55.907Z,-7.99600,298.615,421.406,2.25000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:00:56.911Z,-7.94400,298.652,421.393,2.22000e+11,1403.00,358.000,0.00000,0
2020-09-09T00:00:57.912Z,-7.89400,298.688,421.381,2.26000e+11,1521.00,358.000,0.00000,0
2020-09-09T00:00:58.911Z,-7.84300,298.725,421.368,2.24000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:00:59.912Z,-7.79300,298.762,421.356,2.29000e+11,1414.00,358.000,0.00000,0
2020-09-09T00:01:00.916Z,-7.74200,298.798,421.344,2.27000e+11,1265.00,358.000,0.00000,0
2020-09-09T00:01:01.916Z,-7.69100,298.835,421.332,2.28000e+11,1583.00,358.000,0.00000,0
2020-09-09T00:01:02.915Z,-7.64100,298.871,421.319,2.25000e+11,1529.00,358.000,0.00000,0
2020-09-09T00:01:03.916Z,-7.59000,298.908,421.307,2.24000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:04.920Z,-7.53900,298.944,421.295,2.18000e+11,1323.00,358.000,0.00000,0
2020-09-09T00:01:05.919Z,-7.48900,298.981,421.283,2.19000e+11,1471.00,358.000,0.00000,0
2020-09-09T00:01:06.920Z,-7.43800,299.018,421.271,2.13000e+11,1420.00,358.000,0.00000,0
2020-09-09T00:01:07.919Z,-7.38700,299.054,421.258,2.15000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:08.920Z,-7.33700,299.091,421.246,2.09000e+11,1433.00,358.000,0.00000,0
2020-09-09T00:01:09.924Z,-7.28600,299.127,421.234,2.07000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:10.924Z,-7.23500,299.164,421.222,1.97000e+11,1408.00,358.000,0.00000,0
2020-09-09T00:01:11.923Z,-7.18500,299.200,421.210,2.01000e+11,1338.00,358.000,0.00000,0
2020-09-09T00:01:12.924Z,-7.13400,299.237,421.198,1.96000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:13.928Z,-7.08300,299.273,421.186,2.01000e+11,1459.00,358.000,0.00000,0
2020-09-09T00:01:14.927Z,-7.03300,299.309,421.174,1.93000e+11,1397.00,358.000,0.00000,0
2020-09-09T00:01:15.928Z,-6.98200,299.346,421.162,1.98000e+11,1315.00,358.000,0.00000,0
2020-09-09T00:01:16.932Z,-6.93000,299.383,421.150,2.02000e+11,1313.00,358.000,0.00000,0
2020-09-09T00:01:17.931Z,-6.87900,299.419,421.139,2.06000e+11,1547.00,358.000,0.00000,0
2020-09-09T00:01:18.931Z,-6.82900,299.456,421.127,2.11000e+11,1348.00,358.000,0.00000,1
2020-09-09T00:01:19.932Z,-6.77800,299.492,421.115,2.16000e+11,1429.00,358.000,0.00000,0
2020-09-09T00:01:20.936Z,-6.72700,299.529,421.103,2.07000e+11,1413.00,358.000,0.00000,0
2020-09-09T00:01:21.935Z,-6.67700,299.565,421.091,2.08000e+11,1514.00,358.000,0.00000,0
2020-09-09T00:01:22.936Z,-6.62600,299.602,421.080,2.03000e+11,1376.00,358.000,0.00000,0
2020-09-09T00:01:23.935Z,-6.57500,299.638,421.068,2.02000e+11,1395.00,358.000,0.00000,0
2020-09-09T00:01:24.936Z,-6.52400,299.675,421.056,1.99000e+11,1484.00,358.000,0.00000,0
2020-09-09T00:01:25.940Z,-6.47400,299.711,421.045,1.96000e+11,1475.00,358.000,0.00000,0
2020-09-09T00:01:26.940Z,-6.42300,299.747,421.033,1.88000e+11,1317.00,358.000,0.00000,0
2020-09-09T00:01:27.939Z,-6.37200,299.784,421.021,1.89000e+11,1418.00,358.000,0.00000,0
2020-09-09T00:01:28.940Z,-6.32100,299.820,421.010,1.86000e+11,1396.00,358.000,0.00000,0
2020-09-09T00:01:29.944Z,-6.27100,299.856,420.998,1.86000e+11,1422.00,358.000,0.00000,0
2020-09-09T00:01:30.943Z,-6.22000,299.893,420.987,1.86000e+11,1304.00,358.000,0.00000,0
2020-09-09T00:01:31.944Z,-6.16900,299.929,420.975,1.87000e+11,1424.00,358.000,0.00000,0
2020-09-09T00:01:32.948Z,-6.11800,299.965,420.964,1.86000e+11,1416.00,358.000,0.00000,0
2020-09-09T00:01:33.947Z,-6.06800,300.002,420.952,1.87000e+11,1427.00,358.000,0.00000,0
2020-09-09T00:01:34.948Z,-6.01700,300.038,420.941,1.83000e+11,1366.00,358.000,0.00000,0
2020-09-09T00:01:35.948Z,-5.96600,300.074,420.929,1.82000e+11,1323.00,358.000,0.00000,0
2020-09-09T00:01:36.952Z,-5.91400,300.111,420.918,1.78000e+11,1309.00,358.000,0.00000,0
2020-09-09T00:01:37.951Z,-5.86300,300.147,420.907,1.83000e+11,1560.00,358.000,0.00000,0
2020-09-09T00:01:38.952Z,-5.81300,300.183,420.895,1.77000e+11,1388.00,358.000,0.00000,0
2020-09-09T00:01:39.951Z,-5.76200,300.219,420.884,1.77000e+11,1400.00,358.000,0.00000,0
2020-09-09T00:01:40.955Z,-5.71100,300.256,420.873,1.79000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:41.956Z,-5.66000,300.292,420.862,1.82000e+11,1561.00,358.000,0.00000,0
2020-09-09T00:01:42.955Z,-5.61000,300.328,420.850,1.83000e+11,1452.00,358.000,0.00000,0
2020-09-09T00:01:43.955Z,-5.55900,300.364,420.839,1.82000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:44.956Z,-5.50800,300.401,420.828,1.83000e+11,1368.00,358.000,0.00000,0
2020-09-09T00:01:45.960Z,-5.45700,300.438,420.817,1.83000e+11,1464.00,358.000,0.00000,0
2020-09-09T00:01:46.959Z,-5.40600,300.474,420.806,1.84000e+11,1527.00,358.000,0.00000,0
2020-09-09T00:01:47.960Z,-5.35600,300.510,420.795,1.87000e+11,1476.00,358.000,0.00000,0
2020-09-09T00:01:48.964Z,-5.30500,300.546,420.784,1.85000e+11,1424.00,358.000,0.00000,0
2020-09-09T00:01:49.963Z,-5.25400,300.583,420.773,1.86000e+11,1408.00,358.000,0.00000,0
2020-09-09T00:01:50.964Z,-5.20300,300.619,420.762,1.94000e+11,1437.00,358.000,0.00000,0
2020-09-09T00:01:51.964Z,-5.15200,300.655,420.751,1.96000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:52.968Z,-5.10100,300.691,420.740,1.96000e+11,1509.00,358.000,0.00000,0
2020-09-09T00:01:53.967Z,-5.05100,300.727,420.729,1.99000e+11,1483.00,358.000,0.00000,0
2020-09-09T00:01:54.968Z,-5.00000,300.764,420.718,2.11000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:01:55.967Z,-4.94900,300.800,420.707,2.09000e+11,1442.00,358.000,0.00000,0
2020-09-09T00:01:56.968Z,-4.89800,300.836,420.696,2.08000e+11,1302.00,358.000,0.00000,0
2020-09-09T00:01:57.969Z,-4.84700,300.872,420.685,2.10000e+11,1557.00,358.000,0.00000,1
2020-09-09T00:01:58.971Z,-4.79500,300.908,420.675,2.10000e+11,1398.00,358.000,0.00000,0
2020-09-09T00:01:59.971Z,-4.74500,300.944,420.664,2.06000e+11,1429.00,358.000,0.00000,3
2020-09-09T00:02:00.972Z,-4.69400,300.980,420.653,1.97000e+11,1312.00,358.000,0.00000,0
2020-09-09T00:02:01.976Z,-4.64300,301.017,420.642,2.02000e+11,1454.00,358.000,0.00000,0
2020-09-09T00:02:02.975Z,-4.59200,301.053,420.632,1.85000e+11,1308.00,358.000,0.00000,0
2020-09-09T00:02:03.976Z,-4.54100,301.089,420.621,1.85000e+11,1533.00,358.000,0.00000,0
2020-09-09T00:02:04.980Z,-4.49000,301.125,420.610,1.75000e+11,1282.00,358.000,0.00000,0
2020-09-09T00:02:05.979Z,-4.43900,301.161,420.600,1.74000e+11,1494.00,358.000,0.00000,0
2020-09-09T00:02:06.980Z,-4.38900,301.197,420.589,1.78000e+11,1299.00,358.000,0.00000,0
2020-09-09T00:02:07.980Z,-4.33800,301.233,420.579,1.80000e+11,1384.00,358.000,0.00000,0
2020-09-09T00:02:08.984Z,-4.28700,301.269,420.568,1.88000e+11,1412.00,358.000,0.00000,0
2020-09-09T00:02:09.983Z,-4.23600,301.305,420.558,1.91000e+11,1421.00,358.000,0.00000,0
2020-09-09T00:02:10.984Z,-4.18500,301.341,420.547,1.91000e+11,1397.00,358.000,0.00000,0
2020-09-09T00:02:11.983Z,-4.13400,301.377,420.537,1.96000e+11,1408.00,358.000,0.00000,0
2020-09-09T00:02:12.987Z,-4.08300,301.415,420.526,1.77000e+11,1351.00,358.000,0.00000,0
2020-09-09T00:02:13.988Z,-4.03300,301.451,420.516,1.81000e+11,1514.00,358.000,0.00000,0
2020-09-09T00:02:14.987Z,-3.98200,301.487,420.506,1.82000e+11,1328.00,358.000,0.00000,0
2020-09-09T00:02:15.988Z,-3.93100,301.523,420.495,1.85000e+11,1455.00,358.000,0.00000,1
2020-09-09T00:02:16.988Z,-3.88000,301.559,420.485,1.80000e+11,1218.00,358.000,0.00000,0
2020-09-09T00:02:17.992Z,-3.82800,301.595,420.475,1.84000e+11,1479.00,358.000,0.00000,0
2020-09-09T00:02:18.991Z,-3.77700,301.631,420.464,1.78000e+11,1271.00,358.000,0.00000,0
2020-09-09T00:02:19.992Z,-3.72600,301.667,420.454,1.81000e+11,1462.00,358.000,0.00000,0
2020-09-09T00:02:20.996Z,-3.67500,301.703,420.444,1.73000e+11,1389.00,358.000,0.00000,0
2020-09-09T00:02:21.995Z,-3.62400,301.739,420.434,1.73000e+11,1418.00,358.000,0.00000,0
2020-09-09T00:02:22.996Z,-3.57400,301.775,420.424,1.70000e+11,1351.00,358.000,0.00000,0
2020-09-09T00:02:23.996Z,-3.52300,301.811,420.414,1.73000e+11,1457.00,358.000,0.00000,0
2020-09-09T00:02:24.995Z,-3.47200,301.847,420.404,1.77000e+11,1431.00,358.000,0.00000,0
2020-09-09T00:02:25.996Z,-3.42100,301.883,420.393,1.78000e+11,1477.00,358.000,0.00000,0
2020-09-09T00:02:26.995Z,-3.37000,301.919,420.383,1.67000e+11,1330.00,358.000,0.00000,0
2020-09-09T00:02:27.999Z,-3.31900,301.955,420.373,1.70000e+11,1371.00,358.000,0.00000,0
2020-09-09T00:02:29.000Z,-3.26800,301.991,420.363,1.66000e+11,1289.00,358.000,0.00000,0
2020-09-09T00:02:29.999Z,-3.21700,302.027,420.354,1.67000e+11,1434.00,358.000,0.00000,0
2020-09-09T00:02:31.003Z,-3.16600,302.063,420.344,1.59000e+11,1407.00,358.000,0.00000,0
2020-09-09T00:02:32.000Z,-3.11500,302.099,420.334,1.60000e+11,1408.00,358.000,0.00000,0
2020-09-09T00:02:33.004Z,-3.06500,302.135,420.324,1.57000e+11,1411.00,358.000,0.00000,0
2020-09-09T00:02:34.003Z,-3.01400,302.171,420.314,1.60000e+11,1436.00,358.000,0.00000,0
2020-09-09T00:02:35.004Z,-2.96300,302.207,420.304,1.66000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:02:36.008Z,-2.91200,302.243,420.294,1.67000e+11,1402.00,358.000,0.00000,0
2020-09-09T00:02:37.007Z,-2.86100,302.279,420.285,1.55000e+11,1275.00,358.000,0.00000,0
2020-09-09T00:02:38.008Z,-2.81000,302.315,420.275,1.59000e+11,1250.00,358.000,0.00000,0
2020-09-09T00:02:39.012Z,-2.75800,302.351,420.265,1.44000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:02:40.011Z,-2.70700,302.387,420.256,1.45000e+11,1468.00,358.000,0.00000,0
2020-09-09T00:02:41.011Z,-2.65600,302.423,420.246,1.35000e+11,1348.00,358.000,0.00000,0
2020-09-09T00:02:42.012Z,-2.60500,302.459,420.236,1.36000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:02:43.016Z,-2.55400,302.495,420.227,1.33000e+11,1432.00,358.000,0.00000,0
2020-09-09T00:02:44.015Z,-2.50300,302.531,420.217,1.36000e+11,1443.00,358.000,0.00000,1
2020-09-09T00:02:45.016Z,-2.45200,302.567,420.208,1.34000e+11,1329.00,358.000,0.00000,0
2020-09-09T00:02:46.015Z,-2.40200,302.603,420.198,1.36000e+11,1504.00,358.000,0.00000,0
2020-09-09T00:02:47.016Z,-2.35100,302.639,420.189,1.46000e+11,1353.00,358.000,0.00000,0
2020-09-09T00:02:48.020Z,-2.30000,302.675,420.179,1.47000e+11,1406.00,358.000,0.00000,0
2020-09-09T00:02:49.020Z,-2.24900,302.711,420.170,1.46000e+11,1251.00,358.000,0.00000,0
2020-09-09T00:02:50.019Z,-2.19800,302.747,420.160,1.49000e+11,1381.00,358.000,0.00000,0
2020-09-09T00:02:51.020Z,-2.14700,302.783,420.151,1.48000e+11,1316.00,358.000,0.00000,0
2020-09-09T00:02:52.024Z,-2.09600,302.819,420.142,1.51000e+11,1371.00,358.000,0.00000,0
2020-09-09T00:02:53.023Z,-2.04500,302.855,420.132,1.48000e+11,1236.00,358.000,0.00000,0
2020-09-09T00:02:54.024Z,-1.99400,302.891,420.123,1.52000e+11,1324.00,358.000,0.00000,0
2020-09-09T00:02:55.028Z,-1.94300,302.927,420.114,1.53000e+11,1144.00,358.000,0.00000,0
2020-09-09T00:02:56.027Z,-1.89200,302.962,420.105,1.57000e+11,1322.00,358.000,0.00000,0
2020-09-09T00:02:57.028Z,-1.84100,302.998,420.096,1.56000e+11,1219.00,358.000,0.00000,0
2020-09-09T00:02:58.028Z,-1.79000,303.034,420.086,1.55000e+11,1339.00,358.000,0.00000,0
2020-09-09T00:02:59.032Z,-1.73800,303.070,420.077,1.59000e+11,1398.00,358.000,0.00000,0
2020-09-09T00:03:00.031Z,-1.68700,303.106,420.068,1.60000e+11,1460.00,358.000,0.00000,0
2020-09-09T00:03:01.032Z,-1.63600,303.142,420.059,1.71000e+11,1405.00,358.000,0.00000,1
2020-09-09T00:03:02.031Z,-1.58500,303.178,420.050,1.71000e+11,1445.00,358.000,0.00000,0
2020-09-09T00:03:03.032Z,-1.53500,303.214,420.041,1.68000e+11,1328.00,358.000,0.00000,0
2020-09-09T00:03:04.036Z,-1.48400,303.250,420.032,1.75000e+11,1441.00,358.000,0.00000,0
2020-09-09T00:03:05.036Z,-1.43300,303.286,420.023,1.73000e+11,1352.00,358.000,0.00000,0
2020-09-09T00:03:06.035Z,-1.38200,303.321,420.014,1.74000e+11,1429.00,358.000,0.00000,0
2020-09-09T00:03:07.036Z,-1.33100,303.357,420.005,1.79000e+11,1361.00,358.000,0.00000,1
2020-09-09T00:03:08.035Z,-1.28000,303.393,419.996,1.83000e+11,1415.00,358.000,0.00000,0
2020-09-09T00:03:09.039Z,-1.22900,303.429,419.987,1.90000e+11,1330.00,358.000,0.00000,0
2020-09-09T00:03:10.040Z,-1.17800,303.465,419.979,1.91000e+11,1450.00,358.000,0.00000,0
2020-09-09T00:03:11.044Z,-1.12700,303.502,419.970,1.88000e+11,1317.00,358.000,0.00000,0
2020-09-09T00:03:12.043Z,-1.07600,303.538,419.961,1.91000e+11,1432.00,358.000,0.00000,0
2020-09-09T00:03:13.044Z,-1.02500,303.574,419.952,1.79000e+11,1286.00,358.000,0.00000,0
2020-09-09T00:03:14.044Z,-0.974000,303.610,419.944,1.81000e+11,1372.00,358.000,0.00000,0
2020-09-09T00:03:15.048Z,-0.923000,303.645,419.935,1.67000e+11,1422.00,358.000,0.00000,0
2020-09-09T00:03:16.047Z,-0.872000,303.681,419.926,1.72000e+11,1355.00,358.000,0.00000,0
2020-09-09T00:03:17.048Z,-0.821000,303.717,419.918,1.62000e+11,1364.00,358.000,0.00000,0
2020-09-09T00:03:18.047Z,-0.770000,303.753,419.909,1.66000e+11,1401.00,358.000,0.00000,0
2020-09-09T00:03:19.051Z,-0.718000,303.789,419.900,1.57000e+11,1349.00,358.000,0.00000,0
2020-09-09T00:03:20.052Z,-0.667000,303.825,419.892,1.59000e+11,1521.00,358.000,0.00000,0
2020-09-09T00:03:21.051Z,-0.616000,303.861,419.883,1.57000e+11,1314.00,358.000,0.00000,0
2020-09-09T00:03:22.051Z,-0.565000,303.897,419.875,1.62000e+11,1387.00,358.000,0.00000,0
2020-09-09T00:03:23.052Z,-0.514000,303.932,419.866,1.45000e+11,-999.000,358.000,0.00000,0
2020-09-09T00:03:24.056Z,-0.463000,303.968,419.858,1.47000e+11,1476.00,358.000,0.00000,0
2020-09-09T00:03:25.055Z,-0.412000,304.004,419.850,1.33000e+11,1399.00,358.000,0.00000,0
2020-09-09T00:03:26.056Z,-0.361000,304.040,419.841,1.36000e+11,1475.00,358.000,0.00000,0
2020-09-09T00:03:27.060Z,-0.310000,304.076,419.833,1.25000e+11,1270.00,358.000,0.00000,0
2020-09-09T00:03:28.059Z,-0.260000,304.112,419.825,1.27000e+11,1349.00,358.000,0.00000,0
2020-09-09T00:03:29.060Z,-0.209000,304.148,419.816,1.19000e+11,1305.00,358.000,0.00000,0
2020-09-09T00:03:30.060Z,-0.158000,304.183,419.808,1.18000e+11,1473.00,358.000,0.00000,0
2020-09-09T00:03:31.059Z,-0.107000,304.219,419.800,1.16000e+11,1275.00,358.000,0.00000,0
2020-09-09T00:03:32.063Z,-0.0560000,304.255,419.792,1.18000e+11,1411.00,358.000,0.00000,0
2020-09-09T00:03:33.064Z,-0.00500000,304.291,419.783,1.13000e+11,1499.00,358.000,0.00000,0
2020-09-09T00:03:34.063Z,0.0460000,304.327,419.775,1.17000e+11,1366.00,358.000,0.00000,0
2020-09-09T00:03:35.067Z,0.0970000,304.363,419.767,1.10000e+11,1342.00,358.000,0.00000,0
2020-09-09T00:03:36.068Z,0.148000,304.399,419.759,1.14000e+11,1364.00,358.000,0.00000,0
2020-09-09T00:03:37.067Z,0.199000,304.435,419.751,-1.00000e+31,-999.000,358.000,0.00000,0
2020-09-09T00:03:38.068Z,0.250000,304.470,419.743,1.09000e+11,1394.00,358.000,0.00000,0
2020-09-09T00:03:39.068Z,0.301000,304.506,419.735,1.10000e+11,1401.00,358.000,0.00000,0
2020-09-09T00:03:40.067Z,0.352000,304.542,419.727,1.14000e+11,1437.00,358.000,0.00000,0
2020-09-09T00:03:41.071Z,0.404000,304.579,419.719,1.16000e+11,1387.00,358.000,0.00000,0
2020-09-09T00:03:42.072Z,0.455000,304.615,419.711,1.16000e+11,1404.00,358.000,0.00000,0
2020-09-09T00:03:43.071Z,0.506000,304.651,419.703,1.19000e+11,1358.00,358.000,0.00000,0
2020-09-09T00:03:44.075Z,0.557000,304.687,419.695,1.20000e+11,1446.00,358.000,0.00000,0
2020-09-09T00:03:45.076Z,0.608000,304.723,419.688,1.19000e+11,1396.00,358.000,0.00000,0
2020-09-09T00:03:46.076Z,0.659000,304.758,419.680,1.22000e+11,1407.00,358.000,0.00000,0
2020-09-09T00:03:47.075Z,0.710000,304.794,419.672,1.21000e+11,1317.00,358.000,0.00000,0
2020-09-09T00:03:48.079Z,0.761000,304.830,419.664,1.21000e+11,1411.00,358.000,0.00000,0
2020-09-09T00:03:49.080Z,0.812000,304.866,419.656,1.22000e+11,1337.00,358.000,0.00000,0
2020-09-09T00:03:50.079Z,0.863000,304.902,419.649,1.27000e+11,1410.00,358.000,0.00000,0
2020-09-09T00:03:51.080Z,0.914000,304.938,419.641,1.23000e+11,1374.00,358.000,0.00000,0
2020-09-09T00:03:52.084Z,0.965000,304.974,419.633,1.24000e+11,1324.00,358.000,0.00000,0
2020-09-09T00:03:53.083Z,1.01600,305.010,419.626,1.17000e+11,1310.00,358.000,0.00000,0
2020-09-09T00:03:54.084Z,1.06700,305.045,419.618,1.18000e+11,1394.00,358.000,0.00000,0
2020-09-09T00:03:55.084Z,1.11800,305.081,419.611,1.14000e+11,1439.00,358.000,0.00000,0
2020-09-09T00:03:56.088Z,1.16900,305.117,419.603,1.15000e+11,1418.00,358.000,0.00000,0
2020-09-09T00:03:57.087Z,1.21900,305.153,419.596,1.11000e+11,1407.00,358.000,0.00000,0
2020-09-09T00:03:58.088Z,1.27000,305.189,419.588,1.17000e+11,1412.00,358.000,0.00000,0
2020-09-09T00:03:59.090Z,1.32200,305.225,419.581,1.13000e+11,1423.00,358.000,0.00000,1
2020-09-09T00:04:00.091Z,1.37300,305.261,419.573,1.17000e+11,1398.00,358.000,0.00000,0
2020-09-09T00:04:01.092Z,1.42400,305.297,419.566,1.09000e+11,1335.00,358.000,0.00000,0
2020-09-09T00:04:02.091Z,1.47500,305.333,419.559,1.11000e+11,1498.00,358.000,0.00000,0
2020-09-09T00:04:03.095Z,1.52600,305.368,419.551,1.10000e+11,1498.00,358.000,0.00000,0
2020-09-09T00:04:04.096Z,1.57700,305.404,419.544,1.10000e+11,1403.00,358.000,0.00000,0
2020-09-09T00:04:05.096Z,1.62800,305.440,419.537,1.12000e+11,1386.00,358.000,0.00000,0
2020-09-09T00:04:06.095Z,1.67900,305.476,419.530,1.16000e+11,1503.00,358.000,0.00000,0
2020-09-09T00:04:07.099Z,1.73000,305.513,419.522,1.10000e+11,1462.00,358.000,0.00000,0
2020-09-09T00:04:08.100Z,1.78100,305.549,419.515,1.12000e+11,1431.00,358.000,0.00000,0
2020-09-09T00:04:09.099Z,1.83200,305.585,419.508,1.10000e+11,1332.00,358.000,0.00000,0
2020-09-09T00:04:10.100Z,1.88300,305.621,419.501,1.14000e+11,1353.00,358.000,0.00000,0
