EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,LATITUDE_deg,LONGITUDE_deg,ALTITUDE_km,ION_DENSITY_m-3,ELECTRON_TEMPERATURE_K,ISS_PITCH_ANGLE_deg,SUNLIGHT_%,TIME_CODE_CORRECTION_
2020-09-11T00:01:08.211Z,-6.12100,288.207,422.408,5.89000e+11,1600.00,358.000,100.000,0
2020-09-11T00:01:09.211Z,-6.07100,288.243,422.397,6.00000e+11,1638.00,358.000,100.000,0
2020-09-11T00:01:10.212Z,-6.02000,288.279,422.387,6.11000e+11,1586.00,358.000,100.000,0
2020-09-11T00:01:11.216Z,-5.96900,288.316,422.376,6.16000e+11,1777.00,358.000,100.000,0
2020-09-11T00:01:12.215Z,-5.91800,288.352,422.366,6.34000e+11,1593.00,358.000,100.000,0
2020-09-11T00:01:13.216Z,-5.86800,288.388,422.355,6.29000e+11,1574.00,358.000,100.000,0
2020-09-11T00:01:14.215Z,-5.81700,288.424,422.345,6.45000e+11,1507.00,358.000,100.000,0
2020-09-11T00:01:15.219Z,-5.76600,288.461,422.334,6.29000e+11,1575.00,358.000,100.000,0
2020-09-11T00:01:16.220Z,-5.71500,288.497,422.324,6.51000e+11,1654.00,358.000,100.000,0
2020-09-11T00:01:17.220Z,-5.66500,288.533,422.314,6.42000e+11,1581.00,358.000,99.9810,0
2020-09-11T00:01:18.219Z,-5.61400,288.569,422.303,6.28000e+11,1622.00,358.000,99.1400,1
2020-09-11T00:01:19.220Z,-5.56300,288.606,422.293,6.62000e+11,1576.00,358.000,95.1230,0
2020-09-11T00:01:20.224Z,-5.51200,288.642,422.283,6.50000e+11,1471.00,358.000,89.0430,0
2020-09-11T00:01:21.223Z,-5.46200,288.678,422.273,6.69000e+11,1550.00,358.000,81.7720,0
2020-09-11T00:01:22.224Z,-5.41100,288.714,422.262,6.38000e+11,1495.00,358.000,73.6810,0
2020-09-11T00:01:23.228Z,-5.35900,288.750,422.252,6.73000e+11,1358.00,358.000,65.0090,0
2020-09-11T00:01:24.227Z,-5.30800,288.787,422.242,6.59000e+11,1363.00,358.000,56.0510,0
2020-09-11T00:01:25.228Z,-5.25800,288.823,422.232,6.62000e+11,1345.00,358.000,46.9690,0
2020-09-11T00:01:26.228Z,-5.20700,288.859,422.222,6.22000e+11,1206.00,358.000,37.9520,0
2020-09-11T00:01:27.227Z,-5.15600,288.895,422.212,6.37000e+11,1371.00,358.000,29.1950,0
2020-09-11T00:01:28.231Z,-5.10500,288.931,422.202,6.23000e+11,1321.00,358.000,20.8770,0
2020-09-11T00:01:29.232Z,-5.05400,288.968,422.192,6.16000e+11,1258.00,358.000,13.3160,0
2020-09-11T00:01:30.231Z,-5.00300,289.004,422.182,6.07000e+11,1332.00,358.000,6.82000,0
2020-09-11T00:01:31.232Z,-4.95300,289.040,422.172,6.28000e+11,1295.00,358.000,2.05100,0
2020-09-11T00:01:32.236Z,-4.90200,289.076,422.162,6.17000e+11,1324.00,358.000,0.00000,0
2020-09-11T00:01:33.236Z,-4.85100,289.112,422.152,6.11000e+11,1316.00,358.000,0.00000,0
2020-09-11T00:01:34.235Z,-4.80000,289.148,422.142,5.97000e+11,1287.00,358.000,0.00000,1
2020-09-11T00:01:35.236Z,-4.74900,289.184,422.132,5.87000e+11,1268.00,358.000,0.00000,0
2020-09-11T00:01:36.235Z,-4.69900,289.221,422.122,5.86000e+11,1259.00,358.000,0.00000,0
2020-09-11T00:01:37.239Z,-4.64800,289.258,422.113,5.61000e+11,1287.00,358.000,0.00000,0
2020-09-11T00:01:38.240Z,-4.59700,289.294,422.103,5.66000e+11,1281.00,358.000,0.00000,0
2020-09-11T00:01:39.239Z,-4.54600,289.330,422.093,5.55000e+11,1275.00,358.000,0.00000,0
2020-09-11T00:01:40.243Z,-4.49500,289.366,422.083,5.31000e+11,1278.00,358.000,0.00000,0
2020-09-11T00:01:41.244Z,-4.44400,289.402,422.074,5.21000e+11,1184.00,358.000,0.00000,1
2020-09-11T00:01:42.244Z,-4.39400,289.438,422.064,5.06000e+11,1274.00,358.000,0.00000,0
2020-09-11T00:01:43.243Z,-4.34300,289.474,422.054,5.09000e+11,1254.00,358.000,0.00000,0
2020-09-11T00:01:44.247Z,-4.29100,289.510,422.045,4.95000e+11,1244.00,358.000,0.00000,0
2020-09-11T00:01:45.248Z,-4.24000,289.546,422.035,4.73000e+11,1185.00,358.000,0.00000,0
2020-09-11T00:01:46.247Z,-4.18900,289.582,422.025,-1.00000e+31,1217.00,358.000,0.00000,0
2020-09-11T00:01:47.248Z,-4.13800,289.618,422.016,4.57000e+11,1276.00,358.000,0.00000,0
2020-09-11T00:01:48.252Z,-4.08700,289.654,422.006,4.40000e+11,1231.00,358.000,0.00000,0
2020-09-11T00:01:49.251Z,-4.03700,289.690,421.997,4.33000e+11,1260.00,358.000,0.00000,0
2020-09-11T00:01:50.251Z,-3.98600,289.726,421.987,4.17000e+11,1318.00,358.000,0.00000,0
2020-09-11T00:01:51.252Z,-3.93500,289.763,421.978,4.20000e+11,1206.00,358.000,0.00000,0
2020-09-11T00:01:52.256Z,-3.88400,289.799,421.969,4.01000e+11,1347.00,358.000,0.00000,0
2020-09-11T00:01:53.255Z,-3.83300,289.835,421.959,3.90000e+11,1366.00,358.000,0.00000,0
2020-09-11T00:01:54.256Z,-3.78200,289.871,421.950,3.81000e+11,1333.00,358.000,0.00000,0
2020-09-11T00:01:55.255Z,-3.73100,289.907,421.941,3.70000e+11,1289.00,358.000,0.00000,0
2020-09-11T00:01:56.259Z,-3.68100,289.943,421.931,3.70000e+11,1598.00,358.000,0.00000,0
2020-09-11T00:01:57.260Z,-3.63000,289.979,421.922,3.80000e+11,1411.00,358.000,0.00000,0
2020-09-11T00:01:58.260Z,-3.57900,290.015,421.913,3.53000e+11,1418.00,358.000,0.00000,0
2020-09-11T00:01:59.259Z,-3.52800,290.051,421.903,3.57000e+11,1291.00,358.000,0.00000,0
2020-09-11T00:02:00.263Z,-3.47700,290.088,421.894,3.43000e+11,1502.00,358.000,0.00000,0
2020-09-11T00:02:01.264Z,-3.42600,290.124,421.885,3.49000e+11,1278.00,358.000,0.00000,0
2020-09-11T00:02:02.263Z,-3.37500,290.160,421.876,3.44000e+11,1082.00,358.000,0.00000,0
2020-09-11T00:02:03.264Z,-3.32400,290.195,421.867,3.48000e+11,1253.00,358.000,0.00000,0
2020-09-11T00:02:04.268Z,-3.27300,290.232,421.858,3.35000e+11,1397.00,358.000,0.00000,0
2020-09-11T00:02:05.267Z,-3.22200,290.268,421.849,3.44000e+11,1332.00,358.000,0.00000,0
2020-09-11T00:02:06.268Z,-3.17100,290.304,421.840,3.28000e+11,1394.00,358.000,0.00000,0
2020-09-11T00:02:07.268Z,-3.12000,290.340,421.831,3.29000e+11,1326.00,358.000,0.00000,0
2020-09-11T00:02:08.267Z,-3.06900,290.375,421.822,3.18000e+11,1357.00,358.000,0.00000,0
2020-09-11T00:02:09.271Z,-3.01800,290.411,421.813,3.34000e+11,1374.00,358.000,0.00000,0
2020-09-11T00:02:10.272Z,-2.96700,290.447,421.804,3.11000e+11,1435.00,358.000,0.00000,0
2020-09-11T00:02:11.271Z,-2.91600,290.483,421.795,3.20000e+11,1350.00,358.000,0.00000,0
2020-09-11T00:02:12.275Z,-2.86500,290.519,421.786,3.20000e+11,1456.00,358.000,0.00000,0
2020-09-11T00:02:13.276Z,-2.81500,290.555,421.777,-1.00000e+31,1341.00,358.000,0.00000,0
2020-09-11T00:02:14.275Z,-2.76400,290.591,421.768,2.98000e+11,1369.00,358.000,0.00000,0
2020-09-11T00:02:15.275Z,-2.71300,290.627,421.759,3.18000e+11,1344.00,358.000,0.00000,0
2020-09-11T00:02:16.279Z,-2.66200,290.663,421.751,3.01000e+11,1376.00,358.000,0.00000,0
2020-09-11T00:02:17.280Z,-2.61100,290.699,421.742,3.04000e+11,1364.00,358.000,0.00000,0
2020-09-11T00:02:18.279Z,-2.56000,290.735,421.733,2.97000e+11,1407.00,358.000,0.00000,0
2020-09-11T00:02:19.280Z,-2.50900,290.771,421.724,3.11000e+11,1329.00,358.000,0.00000,0
2020-09-11T00:02:20.284Z,-2.45800,290.807,421.716,2.83000e+11,1418.00,358.000,0.00000,0
2020-09-11T00:02:21.283Z,-2.40700,290.843,421.707,3.04000e+11,1397.00,358.000,0.00000,0
2020-09-11T00:02:22.284Z,-2.35600,290.879,421.699,2.94000e+11,1358.00,358.000,0.00000,0
2020-09-11T00:02:23.284Z,-2.30500,290.915,421.690,-1.00000e+31,1384.00,358.000,0.00000,0
2020-09-11T00:02:24.288Z,-2.25400,290.951,421.681,2.94000e+11,1385.00,358.000,0.00000,0
2020-09-11T00:02:25.287Z,-2.20300,290.986,421.673,3.06000e+11,1361.00,358.000,0.00000,0
2020-09-11T00:02:26.288Z,-2.15200,291.022,421.664,2.87000e+11,1390.00,358.000,0.00000,0
2020-09-11T00:02:27.287Z,-2.10100,291.058,421.656,-1.00000e+31,1273.00,358.000,0.00000,0
2020-09-11T00:02:28.288Z,-2.05000,291.094,421.647,2.92000e+11,1312.00,358.000,0.00000,0
2020-09-11T00:02:29.292Z,-1.99900,291.131,421.639,3.15000e+11,1341.00,358.000,0.00000,0
2020-09-11T00:02:30.291Z,-1.94800,291.167,421.631,-1.00000e+31,1313.00,358.000,0.00000,0
2020-09-11T00:02:31.291Z,-1.89700,291.203,421.622,3.16000e+11,1279.00,358.000,0.00000,0
2020-09-11T00:02:32.293Z,-1.84600,291.239,421.614,3.04000e+11,1396.00,358.000,0.00000,1
2020-09-11T00:02:33.296Z,-1.79500,291.275,421.606,3.15000e+11,1266.00,358.000,0.00000,0
2020-09-11T00:02:34.295Z,-1.74400,291.310,421.597,3.04000e+11,1342.00,358.000,0.00000,0
2020-09-11T00:02:35.296Z,-1.69300,291.346,421.589,3.08000e+11,1283.00,358.000,0.00000,0
2020-09-11T00:02:36.300Z,-1.64200,291.382,421.581,3.00000e+11,1335.00,358.000,0.00000,0
2020-09-11T00:02:37.299Z,-1.59200,291.418,421.573,3.01000e+11,1284.00,358.000,0.00000,0
2020-09-11T00:02:38.300Z,-1.54100,291.454,421.564,2.97000e+11,1359.00,358.000,0.00000,0
2020-09-11T00:02:39.300Z,-1.49000,291.490,421.556,3.01000e+11,1303.00,358.000,0.00000,0
2020-09-11T00:02:40.304Z,-1.43800,291.526,421.548,2.97000e+11,1382.00,358.000,0.00000,0
2020-09-11T00:02:41.303Z,-1.38700,291.562,421.540,2.94000e+11,1281.00,358.000,0.00000,0
2020-09-11T00:02:42.304Z,-1.33600,291.598,421.532,2.92000e+11,1377.00,358.000,0.00000,0
2020-09-11T00:02:43.303Z,-1.28500,291.633,421.524,2.86000e+11,1277.00,358.000,0.00000,0
2020-09-11T00:02:44.306Z,-1.23400,291.669,421.516,2.86000e+11,1393.00,358.000,0.00000,1
2020-09-11T00:02:45.308Z,-1.18300,291.705,421.508,2.82000e+11,1256.00,358.000,0.00000,0
2020-09-11T00:02:46.307Z,-1.13200,291.741,421.500,2.75000e+11,1356.00,358.000,0.00000,0
2020-09-11T00:02:47.308Z,-1.08100,291.777,421.492,2.75000e+11,1269.00,358.000,0.00000,0
2020-09-11T00:02:48.312Z,-1.03000,291.813,421.484,2.69000e+11,1376.00,358.000,0.00000,0
2020-09-11T00:02:49.312Z,-0.979000,291.849,421.476,2.72000e+11,1308.00,358.000,0.00000,0
2020-09-11T00:02:50.311Z,-0.928000,291.885,421.468,2.62000e+11,1455.00,358.000,0.00000,0
2020-09-11T00:02:51.312Z,-0.877000,291.920,421.460,2.61000e+11,1334.00,358.000,0.00000,0
2020-09-11T00:02:52.316Z,-0.827000,291.956,421.453,2.61000e+11,1372.00,358.000,0.00000,0
2020-09-11T00:02:53.315Z,-0.776000,291.992,421.445,2.56000e+11,1376.00,358.000,0.00000,0
2020-09-11T00:02:54.316Z,-0.725000,292.028,421.437,2.53000e+11,1394.00,358.000,0.00000,0
2020-09-11T00:02:55.316Z,-0.674000,292.064,421.429,2.52000e+11,1274.00,358.000,0.00000,0
2020-09-11T00:02:56.319Z,-0.623000,292.101,421.422,2.47000e+11,1358.00,358.000,0.00000,0
2020-09-11T00:02:57.319Z,-0.572000,292.136,421.414,2.48000e+11,1381.00,358.000,0.00000,0
2020-09-11T00:02:58.320Z,-0.521000,292.172,421.406,2.39000e+11,1483.00,358.000,0.00000,0
2020-09-11T00:02:59.319Z,-0.470000,292.208,421.399,2.37000e+11,1343.00,358.000,0.00000,0
2020-09-11T00:03:00.320Z,-0.419000,292.244,421.391,2.32000e+11,1407.00,358.000,0.00000,0
2020-09-11T00:03:01.324Z,-0.367000,292.280,421.384,2.29000e+11,1376.00,358.000,0.00000,0
2020-09-11T00:03:02.323Z,-0.316000,292.316,421.376,2.25000e+11,1473.00,358.000,0.00000,0
2020-09-11T00:03:03.326Z,-0.265000,292.352,421.369,2.25000e+11,1392.00,358.000,0.00000,1
2020-09-11T00:03:04.328Z,-0.214000,292.387,421.361,2.19000e+11,1499.00,358.000,0.00000,0
2020-09-11T00:03:05.328Z,-0.163000,292.423,421.354,2.14000e+11,1472.00,358.000,0.00000,0
2020-09-11T00:03:06.327Z,-0.112000,292.459,421.346,2.12000e+11,1530.00,358.000,0.00000,0
2020-09-11T00:03:07.328Z,-0.0610000,292.495,421.339,2.11000e+11,1388.00,358.000,0.00000,0
2020-09-11T00:03:08.332Z,-0.0100000,292.531,421.332,2.07000e+11,1613.00,358.000,0.00000,0
2020-09-11T00:03:09.331Z,0.0410000,292.567,421.324,2.03000e+11,1451.00,358.000,0.00000,0
2020-09-11T00:03:10.332Z,0.0910000,292.603,421.317,1.98000e+11,1471.00,358.000,0.00000,0
2020-09-11T00:03:11.331Z,0.142000,292.639,421.310,1.95000e+11,1465.00,358.000,0.00000,0
2020-09-11T00:03:12.335Z,0.193000,292.674,421.302,1.92000e+11,1502.00,358.000,0.00000,0
2020-09-11T00:03:13.336Z,0.244000,292.710,421.295,1.90000e+11,1383.00,358.000,0.00000,0
2020-09-11T00:03:14.336Z,0.295000,292.746,421.288,1.89000e+11,1555.00,358.000,0.00000,0
2020-09-11T00:03:15.335Z,0.346000,292.782,421.281,1.88000e+11,1461.00,358.000,0.00000,0
2020-09-11T00:03:16.336Z,0.397000,292.818,421.274,1.81000e+11,1515.00,358.000,0.00000,0
2020-09-11T00:03:17.340Z,0.448000,292.854,421.267,1.84000e+11,1401.00,358.000,0.00000,0
2020-09-11T00:03:18.339Z,0.499000,292.890,421.260,1.80000e+11,1534.00,358.000,0.00000,0
2020-09-11T00:03:19.340Z,0.550000,292.925,421.253,1.80000e+11,1505.00,358.000,0.00000,0
2020-09-11T00:03:20.344Z,0.602000,292.961,421.245,1.78000e+11,-999.000,358.000,0.00000,0
2020-09-11T00:03:21.343Z,0.653000,292.997,421.238,1.79000e+11,1460.00,358.000,0.00000,0
2020-09-11T00:03:22.343Z,0.704000,293.033,421.232,1.74000e+11,1611.00,358.000,0.00000,0
2020-09-11T00:03:23.345Z,0.755000,293.069,421.225,1.78000e+11,1520.00,358.000,0.00000,1
2020-09-11T00:03:24.348Z,0.806000,293.106,421.218,1.74000e+11,1566.00,358.000,0.00000,0
2020-09-11T00:03:25.347Z,0.857000,293.141,421.211,1.77000e+11,1382.00,358.000,0.00000,0
2020-09-11T00:03:26.348Z,0.908000,293.177,421.204,1.72000e+11,1545.00,358.000,0.00000,0
2020-09-11T00:03:27.347Z,0.958000,293.213,421.197,1.75000e+11,1379.00,358.000,0.00000,0
2020-09-11T00:03:28.351Z,1.00900,293.249,421.190,1.72000e+11,1540.00,358.000,0.00000,0
2020-09-11T00:03:29.352Z,1.06000,293.285,421.183,1.73000e+11,1390.00,358.000,0.00000,0
2020-09-11T00:03:30.352Z,1.11100,293.321,421.177,1.70000e+11,1507.00,358.000,0.00000,0
2020-09-11T00:03:31.351Z,1.16200,293.357,421.170,1.64000e+11,1418.00,358.000,0.00000,0
2020-09-11T00:03:32.352Z,1.21300,293.392,421.163,-1.00000e+31,1567.00,358.000,0.00000,0
2020-09-11T00:03:33.356Z,1.26400,293.428,421.157,1.57000e+11,1378.00,358.000,0.00000,0
2020-09-11T00:03:34.355Z,1.31500,293.464,421.150,1.55000e+11,1436.00,358.000,0.00000,0
2020-09-11T00:03:35.356Z,1.36600,293.500,421.143,1.54000e+11,1394.00,358.000,0.00000,0
2020-09-11T00:03:36.360Z,1.41700,293.536,421.137,1.51000e+11,1447.00,358.000,0.00000,0
2020-09-11T00:03:37.359Z,1.46800,293.572,421.130,1.53000e+11,1414.00,358.000,0.00000,0
2020-09-11T00:03:38.359Z,1.51900,293.608,421.124,1.49000e+11,1503.00,358.000,0.00000,0
2020-09-11T00:03:39.360Z,1.57000,293.644,421.117,1.46000e+11,1457.00,358.000,0.00000,0
2020-09-11T00:03:40.364Z,1.62200,293.680,421.111,1.43000e+11,1369.00,358.000,0.00000,0
2020-09-11T00:03:41.363Z,1.67300,293.716,421.104,1.46000e+11,1325.00,358.000,0.00000,0
2020-09-11T00:03:42.364Z,1.72400,293.751,421.098,1.40000e+11,1560.00,358.000,0.00000,0
2020-09-11T00:03:43.363Z,1.77400,293.787,421.091,1.42000e+11,1469.00,358.000,0.00000,0
2020-09-11T00:03:44.366Z,1.82500,293.823,421.085,1.39000e+11,1484.00,358.000,0.00000,1
2020-09-11T00:03:45.368Z,1.87600,293.859,421.079,1.37000e+11,1447.00,358.000,0.00000,0
2020-09-11T00:03:46.368Z,1.92700,293.895,421.072,1.38000e+11,1526.00,358.000,0.00000,0
2020-09-11T00:03:47.367Z,1.97800,293.931,421.066,1.34000e+11,1391.00,358.000,0.00000,0
2020-09-11T00:03:48.368Z,2.02900,293.967,421.060,1.33000e+11,1504.00,358.000,0.00000,0
2020-09-11T00:03:49.372Z,2.08000,294.003,421.054,1.31000e+11,1489.00,358.000,0.00000,0
2020-09-11T00:03:50.371Z,2.13100,294.039,421.047,1.29000e+11,1529.00,358.000,0.00000,0
2020-09-11T00:03:51.372Z,2.18200,294.075,421.041,1.25000e+11,1448.00,358.000,0.00000,0
2020-09-11T00:03:52.376Z,2.23300,294.111,421.035,1.23000e+11,1459.00,358.000,0.00000,0
2020-09-11T00:03:53.375Z,2.28400,294.147,421.029,1.24000e+11,1417.00,358.000,0.00000,0
2020-09-11T00:03:54.376Z,2.33500,294.183,421.023,1.20000e+11,1574.00,358.000,0.00000,0
2020-09-11T00:03:55.376Z,2.38600,294.219,421.017,1.19000e+11,1458.00,358.000,0.00000,0
2020-09-11T00:03:56.380Z,2.43700,294.255,421.011,1.17000e+11,1564.00,358.000,0.00000,0
2020-09-11T00:03:57.379Z,2.48800,294.291,421.005,1.18000e+11,1422.00,358.000,0.00000,0
2020-09-11T00:03:58.380Z,2.53800,294.327,420.999,1.15000e+11,1497.00,358.000,0.00000,0
2020-09-11T00:03:59.379Z,2.58900,294.363,420.993,1.13000e+11,1495.00,358.000,0.00000,0
2020-09-11T00:04:00.383Z,2.64100,294.399,420.987,1.10000e+11,-999.000,358.000,0.00000,0
2020-09-11T00:04:01.384Z,2.69200,294.435,420.981,1.12000e+11,1323.00,358.000,0.00000,0
2020-09-11T00:04:02.384Z,2.74300,294.471,420.975,1.09000e+11,1441.00,358.000,0.00000,0
2020-09-11T00:04:03.383Z,2.79400,294.507,420.969,1.07000e+11,1447.00,358.000,0.00000,0
2020-09-11T00:04:04.387Z,2.84500,294.543,420.964,1.08000e+11,1563.00,358.000,0.00000,0
2020-09-11T00:04:05.388Z,2.89600,294.579,420.958,1.09000e+11,1438.00,358.000,0.00000,0
2020-09-11T00:04:06.387Z,2.94700,294.615,420.952,1.07000e+11,1438.00,358.000,0.00000,1
2020-09-11T00:04:07.388Z,2.99800,294.651,420.946,1.07000e+11,1535.00,358.000,0.00000,0
2020-09-11T00:04:08.392Z,3.04900,294.687,420.941,1.07000e+11,1512.00,358.000,0.00000,0
2020-09-11T00:04:09.391Z,3.09900,294.723,420.935,1.05000e+11,1466.00,358.000,0.00000,0
2020-09-11T00:04:10.392Z,3.15000,294.759,420.929,1.04000e+11,1467.00,358.000,0.00000,0
