EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,LATITUDE_deg,LONGITUDE_deg,ALTITUDE_km,ION_DENSITY_m-3,ELECTRON_TEMPERATURE_K,ISS_PITCH_ANGLE_deg,SUNLIGHT_%,TIME_CODE_CORRECTION_
2020-09-13T04:16:21.568Z,-50.9300,112.112,437.875,1.19000e+11,2979.00,358.000,100.000,0
2020-09-13T04:16:22.567Z,-50.9430,112.207,437.880,1.19000e+11,2864.00,358.000,100.000,0
2020-09-13T04:16:23.571Z,-50.9550,112.303,437.885,1.17000e+11,3727.00,358.000,100.000,0
2020-09-13T04:16:24.572Z,-50.9670,112.399,437.890,1.20000e+11,3095.00,358.000,100.000,0
2020-09-13T04:16:25.572Z,-50.9790,112.495,437.895,1.17000e+11,3572.00,358.000,100.000,0
2020-09-13T04:16:26.576Z,-50.9910,112.591,437.900,1.19000e+11,3028.00,358.000,100.000,0
2020-09-13T04:16:27.572Z,-51.0030,112.687,437.905,1.21000e+11,2939.00,358.000,100.000,0
2020-09-13T04:16:28.576Z,-51.0150,112.783,437.910,1.20000e+11,3431.00,358.000,100.000,0
2020-09-13T04:16:29.575Z,-51.0270,112.879,437.914,1.20000e+11,3360.00,358.000,100.000,0
2020-09-13T04:16:30.579Z,-51.0380,112.976,437.919,1.22000e+11,3554.00,358.000,100.000,0
2020-09-13T04:16:31.580Z,-51.0500,113.073,437.924,1.20000e+11,3843.00,358.000,100.000,0
2020-09-13T04:16:32.579Z,-51.0610,113.169,437.928,1.23000e+11,3331.00,358.000,100.000,0
2020-09-13T04:16:33.580Z,-51.0730,113.265,437.933,1.21000e+11,3039.00,358.000,100.000,0
2020-09-13T04:16:34.584Z,-51.0840,113.362,437.938,1.21000e+11,-999.000,358.000,100.000,0
2020-09-13T04:16:35.584Z,-51.0950,113.458,437.942,1.21000e+11,-999.000,358.000,100.000,0
2020-09-13T04:16:36.583Z,-51.1060,113.555,437.947,1.21000e+11,3629.00,358.000,100.000,0
2020-09-13T04:16:37.587Z,-51.1170,113.651,437.951,1.20000e+11,3420.00,358.000,100.000,0
2020-09-13T04:16:38.588Z,-51.1280,113.748,437.956,1.23000e+11,3150.00,358.000,100.000,0
2020-09-13T04:16:39.587Z,-51.1390,113.845,437.960,1.21000e+11,2815.00,358.000,100.000,0
2020-09-13T04:16:40.588Z,-51.1500,113.941,437.965,1.23000e+11,3288.00,358.000,100.000,1
2020-09-13T04:16:41.587Z,-51.1610,114.038,437.969,1.20000e+11,3146.00,358.000,100.000,0
2020-09-13T04:16:42.591Z,-51.1720,114.135,437.973,1.21000e+11,3241.00,358.000,100.000,0
2020-09-13T04:16:43.591Z,-51.1830,114.232,437.977,1.20000e+11,3534.00,358.000,100.000,0
2020-09-13T04:16:44.592Z,-51.1930,114.329,437.982,1.22000e+11,3117.00,358.000,100.000,0
2020-09-13T04:16:45.596Z,-51.2030,114.426,437.986,1.22000e+11,3362.00,358.000,100.000,0
2020-09-13T04:16:46.595Z,-51.2140,114.523,437.990,1.20000e+11,-999.000,358.000,100.000,0
2020-09-13T04:16:47.596Z,-51.2240,114.620,437.994,1.17000e+11,3004.00,358.000,100.000,0
2020-09-13T04:16:48.595Z,-51.2340,114.717,437.998,1.20000e+11,2740.00,358.000,100.000,0
2020-09-13T04:16:49.599Z,-51.2440,114.814,438.002,1.21000e+11,2957.00,358.000,100.000,0
2020-09-13T04:16:50.600Z,-51.2540,114.912,438.006,1.22000e+11,3364.00,358.000,100.000,0
2020-09-13T04:16:51.600Z,-51.2640,115.009,438.010,1.22000e+11,2612.00,358.000,100.000,0
2020-09-13T04:16:52.599Z,-51.2730,115.106,438.014,1.22000e+11,3397.00,358.000,100.000,0
2020-09-13T04:16:53.603Z,-51.2830,115.204,438.018,1.20000e+11,-999.000,358.000,100.000,0
2020-09-13T04:16:54.604Z,-51.2920,115.301,438.022,1.21000e+11,3403.00,358.000,100.000,0
2020-09-13T04:16:55.603Z,-51.3020,115.398,438.026,1.20000e+11,3425.00,358.000,100.000,0
2020-09-13T04:16:56.604Z,-51.3110,115.496,438.030,1.20000e+11,2816.00,358.000,100.000,0
2020-09-13T04:16:57.603Z,-51.3200,115.593,438.033,1.18000e+11,3430.00,358.000,100.000,0
2020-09-13T04:16:58.607Z,-51.3300,115.691,438.037,1.18000e+11,3005.00,358.000,100.000,0
2020-09-13T04:16:59.608Z,-51.3390,115.789,438.041,1.17000e+11,2806.00,358.000,100.000,0
2020-09-13T04:17:00.608Z,-51.3480,115.886,438.045,1.21000e+11,2946.00,358.000,100.000,0
2020-09-13T04:17:01.612Z,-51.3580,115.984,438.048,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:02.611Z,-51.3670,116.081,438.052,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:03.612Z,-51.3750,116.179,438.055,1.18000e+11,3194.00,358.000,100.000,0
2020-09-13T04:17:04.611Z,-51.3840,116.277,438.059,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:05.615Z,-51.3920,116.375,438.062,1.20000e+11,2871.00,358.000,100.000,0
2020-09-13T04:17:06.616Z,-51.4010,116.472,438.066,1.19000e+11,2998.00,358.000,100.000,0
2020-09-13T04:17:07.616Z,-51.4090,116.570,438.069,1.18000e+11,2760.00,358.000,100.000,0
2020-09-13T04:17:08.615Z,-51.4180,116.668,438.073,1.22000e+11,3384.00,358.000,100.000,0
2020-09-13T04:17:09.619Z,-51.4260,116.767,438.076,1.15000e+11,3035.00,358.000,100.000,0
2020-09-13T04:17:10.620Z,-51.4340,116.865,438.079,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:11.619Z,-51.4420,116.963,438.083,1.17000e+11,3015.00,358.000,100.000,0
2020-09-13T04:17:12.620Z,-51.4500,117.061,438.086,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:13.619Z,-51.4580,117.159,438.089,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:14.623Z,-51.4660,117.257,438.092,1.19000e+11,3296.00,358.000,100.000,0
2020-09-13T04:17:15.624Z,-51.4730,117.355,438.095,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:16.624Z,-51.4810,117.453,438.098,1.17000e+11,3590.00,358.000,100.000,0
2020-09-13T04:17:17.628Z,-51.4880,117.552,438.101,1.17000e+11,2632.00,358.000,100.000,0
2020-09-13T04:17:18.627Z,-51.4960,117.650,438.104,1.19000e+11,2789.00,358.000,100.000,0
2020-09-13T04:17:19.628Z,-51.5030,117.748,438.107,1.19000e+11,3344.00,358.000,100.000,0
2020-09-13T04:17:20.627Z,-51.5100,117.847,438.110,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:21.631Z,-51.5170,117.945,438.113,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:22.632Z,-51.5240,118.044,438.116,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:23.631Z,-51.5310,118.142,438.119,1.19000e+11,3024.00,358.000,100.000,0
2020-09-13T04:17:24.631Z,-51.5380,118.240,438.122,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:25.636Z,-51.5450,118.339,438.125,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:26.636Z,-51.5520,118.437,438.127,1.16000e+11,3043.00,358.000,100.000,0
2020-09-13T04:17:27.635Z,-51.5590,118.536,438.130,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:28.636Z,-51.5650,118.634,438.133,1.20000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:29.635Z,-51.5720,118.733,438.135,1.16000e+11,2774.00,358.000,100.000,0
2020-09-13T04:17:30.639Z,-51.5780,118.832,438.138,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:31.640Z,-51.5850,118.930,438.140,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:32.640Z,-51.5910,119.029,438.143,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:33.643Z,-51.5970,119.128,438.145,1.20000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:34.643Z,-51.6030,119.227,438.148,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:35.644Z,-51.6090,119.326,438.150,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:36.643Z,-51.6150,119.424,438.153,1.19000e+11,2289.00,358.000,100.000,0
2020-09-13T04:17:37.647Z,-51.6200,119.523,438.155,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:38.648Z,-51.6260,119.622,438.157,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:39.647Z,-51.6320,119.721,438.159,1.17000e+11,2594.00,358.000,100.000,0
2020-09-13T04:17:40.648Z,-51.6370,119.820,438.162,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:41.652Z,-51.6420,119.919,438.164,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:42.652Z,-51.6480,120.018,438.166,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:43.651Z,-51.6530,120.117,438.168,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:44.652Z,-51.6580,120.216,438.170,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:45.651Z,-51.6630,120.315,438.172,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:46.655Z,-51.6680,120.414,438.174,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:47.656Z,-51.6730,120.513,438.176,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:48.655Z,-51.6780,120.612,438.178,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:49.655Z,-51.6820,120.711,438.180,1.20000e+11,2521.00,358.000,100.000,0
2020-09-13T04:17:50.659Z,-51.6870,120.810,438.182,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:51.660Z,-51.6910,120.909,438.184,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:52.659Z,-51.6960,121.008,438.186,1.19000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:53.663Z,-51.7000,121.108,438.187,1.18000e+11,2203.00,358.000,100.000,0
2020-09-13T04:17:54.664Z,-51.7040,121.207,438.189,1.21000e+11,2545.00,358.000,100.000,0
2020-09-13T04:17:55.663Z,-51.7090,121.307,438.191,1.17000e+11,3045.00,358.000,100.000,0
2020-09-13T04:17:56.664Z,-51.7130,121.406,438.192,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:57.668Z,-51.7170,121.505,438.194,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:58.668Z,-51.7200,121.604,438.196,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:17:59.667Z,-51.7240,121.704,438.197,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:00.668Z,-51.7280,121.803,438.199,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:01.672Z,-51.7310,121.903,438.200,1.14000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:02.671Z,-51.7350,122.002,438.202,1.15000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:03.672Z,-51.7380,122.101,438.203,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:04.671Z,-51.7410,122.201,438.204,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:05.671Z,-51.7440,122.300,438.206,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:06.676Z,-51.7480,122.400,438.207,1.15000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:07.676Z,-51.7510,122.499,438.208,1.13000e+11,-999.000,358.000,100.000,1
2020-09-13T04:18:08.675Z,-51.7530,122.598,438.209,1.17000e+11,2696.00,358.000,100.000,0
2020-09-13T04:18:09.679Z,-51.7560,122.698,438.210,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:10.680Z,-51.7590,122.797,438.212,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:11.679Z,-51.7620,122.897,438.213,1.18000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:12.683Z,-51.7640,122.997,438.214,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:13.684Z,-51.7670,123.096,438.215,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:14.684Z,-51.7690,123.195,438.216,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:15.683Z,-51.7710,123.295,438.217,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:16.685Z,-51.7730,123.395,438.218,1.18000e+11,-999.000,358.000,100.000,1
2020-09-13T04:18:17.688Z,-51.7750,123.494,438.219,1.16000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:18.687Z,-51.7770,123.594,438.219,1.14000e+11,2964.00,358.000,100.000,0
2020-09-13T04:18:19.688Z,-51.7790,123.693,438.220,1.14000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:20.687Z,-51.7810,123.793,438.221,1.12000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:21.691Z,-51.7830,123.893,438.222,1.17000e+11,-999.000,358.000,100.000,0
2020-09-13T04:18:22.692Z,-51.7850,123.992,438.222,1.15000e+11,2932.00,358.000,100.000,0
